transaction_id,user_id,transaction_amount,merchant_category,transaction_hour,day_of_week,device_type,location_city,distance_from_home,is_new_device,failed_attempts_last_1hr,avg_transaction_amount_30d,is_fraud
TXN0000282,USR26989,14370.26,clothing,8,4,mobile,Chennai,3.26,0,0,13788.56,0
TXN0000283,USR37301,3957.54,clothing,9,1,web,Jaipur,11.29,0,0,5159.46,0
TXN0000284,USR22764,3815.54,travel,17,2,web,Bangalore,17.8,0,0,2693.52,0
TXN0000285,USR01593,4134.57,restaurant,9,4,POS,Delhi,1.91,0,0,4253.49,0
TXN0000286,USR07084,4337.78,grocery,22,5,web,Jaipur,7.42,0,2,3320.66,0
TXN0000287,USR48034,25456.3,clothing,8,2,mobile,Mumbai,7.61,0,0,32238.53,0
TXN0000288,USR32426,2660.69,restaurant,7,0,web,Jaipur,7.56,0,0,3018.41,0
TXN0000289,USR40055,9912.95,restaurant,12,0,web,Mumbai,19.23,0,0,6613.92,0
TXN0000290,USR01956,14684.32,pharmacy,13,1,web,Bangalore,10.68,0,0,8837.05,0
TXN0000291,USR42059,7011.82,travel,11,1,mobile,Pune,18.73,1,0,4927.04,0
TXN0000292,USR21517,6595.45,entertainment,9,3,mobile,Chennai,35.32,0,0,4832.34,0
TXN0000293,USR39953,1717.59,utilities,21,1,web,Surat,18.83,0,4,1228.33,0
TXN0000294,USR44927,6180.13,restaurant,8,3,POS,Bangalore,25.22,0,0,6943.5,0
TXN0000295,USR03693,3439.17,clothing,10,2,POS,Bangalore,21.31,0,0,4307.49,0
TXN0000296,USR42973,5390.44,grocery,13,1,web,Pune,4.26,0,0,5781.72,0
TXN0000297,USR32870,2921.49,electronics,9,4,web,Ahmedabad,17.15,0,0,2115.88,0
TXN0000298,USR05698,8424.01,travel,18,0,mobile,Mumbai,12.68,0,0,10633.98,0
TXN0000299,USR34889,13843.42,fuel,15,3,web,Chennai,0.25,0,0,18259.9,0
TXN0000300,USR36085,9880.51,clothing,21,3,web,Ahmedabad,5.87,0,0,12985.68,0
TXN0000301,USR35910,19694.37,fuel,15,3,mobile,Mumbai,2.71,0,0,22505.33,0
TXN0000302,USR46967,6043.16,restaurant,22,2,mobile,Surat,10.51,0,0,5047.68,0
TXN0000303,USR05388,1710.73,travel,21,5,web,Chennai,10.17,0,0,2124.53,0
TXN0000304,USR09625,980.76,entertainment,13,3,web,Surat,7.55,0,0,879.05,0
TXN0000305,USR04812,6251.78,electronics,13,0,mobile,Ahmedabad,10.18,0,1,3959.49,0
TXN0000306,USR19062,4869.61,electronics,20,0,POS,Mumbai,4.22,0,0,6499.01,0
TXN0000307,USR47374,20715.12,electronics,8,4,web,Mumbai,49.84,1,4,1580.86,1
TXN0000308,USR01760,14631.38,grocery,9,3,mobile,Hyderabad,15.21,0,2,11356.39,0
TXN0000309,USR48886,9015.13,grocery,16,0,mobile,Kolkata,9.5,0,0,8410.4,0
TXN0000310,USR22847,7394.48,travel,8,5,web,Ahmedabad,4.14,0,1,10339.81,0
TXN0000311,USR03303,32714.54,clothing,7,3,mobile,Chennai,18.05,0,1,32744.56,0
TXN0000312,USR35270,5672.15,restaurant,15,2,mobile,Kolkata,26.72,0,1,4265.22,0
TXN0000313,USR22800,7035.59,restaurant,17,1,mobile,Jaipur,35.47,0,0,4925.2,0
TXN0000314,USR13084,3392.43,pharmacy,8,2,mobile,Chennai,32.27,0,0,3513.53,0
TXN0000315,USR48745,17740.97,jewelry,18,0,mobile,Pune,4.63,0,0,22015.76,0
TXN0000316,USR24792,967.66,grocery,12,2,mobile,Delhi,14.5,0,0,980.75,0
TXN0000317,USR04560,4366.26,restaurant,8,5,POS,Chennai,20.79,1,0,5101.35,0
TXN0000318,USR36529,1574.53,clothing,11,4,web,Pune,50.86,0,0,1946.31,0
TXN0000319,USR19310,7515.14,pharmacy,18,6,mobile,Jaipur,29.37,0,5,4868.86,0
TXN0000320,USR05338,18572.83,grocery,8,4,web,Bangalore,10.67,0,1,12326.51,0
TXN0000321,USR47176,4350.88,grocery,13,4,mobile,Kolkata,4.07,0,0,3959.45,0
TXN0000322,USR14436,10787.2,restaurant,7,6,web,Hyderabad,1.34,0,0,14384.51,0
TXN0000323,USR39173,2749.57,fuel,12,0,web,Pune,12.92,0,1,2718.01,0
TXN0000324,USR34223,19099.51,utilities,18,6,web,Surat,4.96,0,0,20206.94,0
TXN0000325,USR26208,12251.36,pharmacy,13,0,mobile,Pune,9.01,0,3,14497.35,0
TXN0000326,USR43724,16814.25,clothing,7,3,web,Hyderabad,17.63,0,0,19870.55,0
TXN0000327,USR13110,5512.89,grocery,13,2,web,Surat,19.01,0,0,4498.82,0
TXN0000328,USR24091,1037.27,restaurant,9,3,mobile,Hyderabad,26.83,0,0,1420.34,0
TXN0000329,USR17473,674.16,restaurant,10,2,web,Surat,8.01,0,1,539.81,0
TXN0000330,USR09849,3548.71,fuel,10,6,mobile,Delhi,19.55,0,0,4058.55,0
TXN0000331,USR12783,1055.07,clothing,15,6,web,Delhi,23.53,0,0,1075.54,0
TXN0000332,USR02532,4673.24,utilities,2,6,web,Delhi,19.0,0,0,2998.3,0
TXN0000333,USR33098,1649.85,electronics,16,1,mobile,Mumbai,19.02,0,0,1278.28,0
TXN0000334,USR37754,3548.2,jewelry,9,1,web,Delhi,8.02,0,1,4295.94,0
TXN0000335,USR23494,1675.96,restaurant,14,2,mobile,Surat,6.24,0,0,1541.36,0
TXN0000336,USR12654,1623.25,restaurant,15,0,mobile,Bangalore,24.5,0,1,2202.95,0
TXN0000337,USR47524,1371.58,pharmacy,5,4,mobile,Ahmedabad,4.99,0,0,1156.12,0
TXN0000338,USR49744,1341.33,fuel,11,5,POS,Hyderabad,4.3,0,0,1028.69,0
TXN0000339,USR44206,18719.44,fuel,13,6,web,Hyderabad,0.4,0,0,24722.93,0
TXN0000340,USR14921,678.15,entertainment,12,3,web,Surat,19.29,0,0,647.73,0
TXN0000341,USR32979,2246.83,entertainment,11,5,POS,Chennai,2.93,0,0,1544.09,0
TXN0000342,USR04451,8736.7,grocery,14,4,mobile,Chennai,13.65,0,4,9235.55,0
TXN0000343,USR17304,1857.0,grocery,18,5,web,Bangalore,2.77,0,0,1780.89,0
TXN0000344,USR31967,7550.35,fuel,12,3,web,Jaipur,9.4,1,0,8333.01,0
TXN0000345,USR15154,970.1,clothing,15,0,mobile,Kolkata,2.9,0,0,943.44,0
TXN0000346,USR15029,5748.93,fuel,10,3,mobile,Ahmedabad,13.56,0,0,6496.44,0
TXN0000347,USR44152,3005.6,restaurant,13,2,web,Jaipur,1.95,0,0,3847.41,0
TXN0000348,USR29111,3455.84,fuel,16,2,POS,Delhi,7.06,0,0,4344.48,0
TXN0000349,USR18219,1717.1,restaurant,15,1,mobile,Jaipur,18.29,0,0,1059.53,0
TXN0000350,USR42418,1160.27,entertainment,19,3,web,Surat,3.31,0,0,1008.88,0
TXN0000351,USR19051,30305.28,jewelry,20,6,web,Delhi,5.62,0,0,23130.23,0
TXN0000352,USR42115,6620.44,entertainment,19,4,POS,Hyderabad,9.7,0,0,4659.46,0
TXN0000353,USR29498,200000.0,electronics,1,5,mobile,Jaipur,161.11,1,4,14709.54,1
TXN0000354,USR28302,22898.97,fuel,20,4,mobile,Jaipur,25.21,1,3,16519.1,0
TXN0000355,USR14518,592.17,fuel,20,0,mobile,Bangalore,13.06,0,0,775.55,0
TXN0000356,USR03617,98977.96,clothing,11,2,POS,Mumbai,12.73,0,0,101078.89,0
TXN0000357,USR31609,4334.97,restaurant,18,3,mobile,Bangalore,6.96,0,0,5451.35,0
TXN0000358,USR30302,8677.61,utilities,19,2,mobile,Mumbai,2.45,0,1,5242.19,0
TXN0000359,USR20592,8007.6,clothing,6,0,mobile,Ahmedabad,10.86,0,0,8048.34,0
TXN0000360,USR49403,9771.03,travel,17,3,web,Ahmedabad,4.43,0,2,9313.52,0
TXN0000361,USR49533,8600.2,clothing,21,6,web,Hyderabad,4.01,0,0,6938.92,0
TXN0000362,USR29714,5470.84,grocery,14,6,mobile,Hyderabad,6.04,1,0,5334.83,0
TXN0000363,USR33587,17513.6,electronics,23,4,web,Kolkata,1.39,0,0,13930.79,0
TXN0000364,USR26196,18094.46,fuel,7,2,mobile,Mumbai,14.83,0,0,22740.82,0
TXN0000365,USR28466,17427.76,grocery,21,3,mobile,Kolkata,12.05,0,0,19812.64,0
TXN0000366,USR03018,10354.61,pharmacy,20,6,mobile,Ahmedabad,7.76,0,0,6766.42,0
TXN0000367,USR10546,7096.01,clothing,8,4,mobile,Chennai,2.28,0,4,6133.28,0
TXN0000368,USR09985,1974.13,entertainment,8,3,mobile,Kolkata,24.6,0,0,2594.64,0
TXN0000369,USR39790,134.14,restaurant,12,1,web,Kolkata,14.42,0,1,134.87,0
TXN0000370,USR27179,24784.33,restaurant,8,5,mobile,Mumbai,20.68,1,1,28156.08,0
TXN0000371,USR46516,2426.09,fuel,16,5,mobile,Surat,17.11,0,0,2791.83,0
TXN0000372,USR30893,6917.61,entertainment,17,4,web,Kolkata,17.82,0,0,4510.72,0
TXN0000373,USR49397,4078.71,grocery,15,0,POS,Mumbai,3.26,0,0,5652.51,0
TXN0000374,USR15195,10549.77,restaurant,15,4,mobile,Pune,0.68,0,0,9606.94,0
TXN0000375,USR33068,2026.95,travel,16,4,mobile,Hyderabad,25.59,0,0,1721.44,0
TXN0000376,USR09561,3937.17,entertainment,6,3,web,Mumbai,13.01,0,0,4428.71,0
TXN0000377,USR14895,3075.85,utilities,18,0,mobile,Mumbai,10.59,0,0,2444.68,0
TXN0000378,USR39431,5594.78,electronics,19,4,mobile,Surat,19.12,0,0,5698.13,0
TXN0000379,USR47333,8788.6,electronics,16,2,mobile,Kolkata,7.33,0,0,5820.78,0
TXN0000380,USR32403,2447.74,restaurant,9,3,mobile,Jaipur,3.26,0,0,2661.37,0
TXN0000381,USR12863,17207.78,utilities,16,2,mobile,Mumbai,6.76,0,0,16188.67,0
TXN0000382,USR27457,6234.63,pharmacy,2,0,mobile,Mumbai,14.48,0,0,7339.44,0
TXN0000383,USR06329,4696.72,grocery,12,3,mobile,Delhi,15.5,0,0,6140.28,0
TXN0000384,USR30794,32304.92,electronics,5,1,POS,Surat,10.5,0,2,36976.39,0
TXN0000385,USR14193,2379.34,grocery,8,4,web,Kolkata,9.05,0,0,2506.49,0
TXN0000386,USR30233,2668.15,restaurant,7,5,mobile,Chennai,33.12,0,0,2414.77,0
TXN0000387,USR29464,2636.16,travel,8,4,mobile,Delhi,11.59,0,0,2255.13,0
TXN0000388,USR32041,5241.07,travel,10,3,web,Chennai,3.12,0,0,3497.84,0
TXN0000389,USR27960,1173.38,electronics,7,3,web,Jaipur,9.75,0,0,879.16,0
TXN0000390,USR31312,6609.47,restaurant,13,3,POS,Mumbai,12.13,0,2,5468.98,0
TXN0000391,USR34278,15379.42,travel,8,0,mobile,Mumbai,16.07,0,0,21228.77,0
TXN0000392,USR26930,21837.4,restaurant,1,2,mobile,Mumbai,46.37,0,0,14580.36,0
TXN0000393,USR32436,1108.8,travel,15,1,web,Surat,21.16,0,0,1411.06,0
TXN0000394,USR04658,21832.75,clothing,19,1,mobile,Pune,40.86,1,2,13733.49,0
TXN0000395,USR10853,6272.45,grocery,19,6,mobile,Mumbai,0.98,0,0,5438.36,0
TXN0000396,USR03990,11263.74,electronics,17,0,POS,Pune,9.26,0,0,11617.29,0
TXN0000397,USR02384,10233.85,grocery,17,0,mobile,Bangalore,13.82,0,0,8152.5,0
TXN0000398,USR41373,10729.54,grocery,8,3,mobile,Jaipur,25.63,0,0,14113.79,0
TXN0000399,USR16114,5732.61,grocery,14,3,web,Chennai,2.1,0,0,4356.5,0
TXN0000400,USR11959,12988.18,pharmacy,7,4,mobile,Delhi,2.2,0,1,13280.3,0
TXN0000401,USR41380,4517.39,restaurant,19,5,mobile,Hyderabad,14.36,0,0,5528.98,0
TXN0000402,USR16584,3892.05,restaurant,16,3,mobile,Jaipur,11.49,0,0,4971.54,0
TXN0000403,USR40068,3168.15,restaurant,22,2,mobile,Mumbai,12.71,0,0,3711.66,0
TXN0000404,USR20681,5124.17,grocery,12,2,mobile,Hyderabad,3.57,0,1,3990.12,0
TXN0000405,USR44104,3948.62,grocery,21,1,POS,Jaipur,55.67,0,0,4878.4,0
TXN0000406,USR34035,5874.73,travel,13,0,mobile,Mumbai,13.92,0,0,7454.91,0
TXN0000407,USR44104,39097.72,restaurant,16,4,web,Pune,11.23,0,0,26573.05,0
TXN0000408,USR23022,9229.6,restaurant,7,6,web,Bangalore,23.36,0,1,12086.48,0
TXN0000409,USR45347,45865.53,grocery,12,5,web,Chennai,30.14,0,0,48636.24,0
TXN0000410,USR16965,6827.75,entertainment,14,6,mobile,Ahmedabad,6.27,0,0,8118.15,0
TXN0000411,USR14934,4064.71,travel,6,6,mobile,Hyderabad,11.28,0,0,5303.48,0
TXN0000412,USR27530,6286.55,grocery,19,5,mobile,Kolkata,49.14,0,0,7434.03,0
TXN0000413,USR13292,2833.0,fuel,12,6,mobile,Kolkata,9.12,0,0,2720.22,0
TXN0000414,USR10453,3873.92,pharmacy,12,5,POS,Mumbai,50.53,0,1,2497.14,0
TXN0000415,USR41080,8802.29,grocery,15,3,mobile,Pune,15.6,0,0,11244.85,0
TXN0000416,USR21280,4436.91,electronics,1,4,POS,Ahmedabad,26.29,0,0,4258.58,0
TXN0000417,USR35862,15569.18,restaurant,6,3,web,Pune,18.87,0,0,12593.28,0
TXN0000418,USR12846,2168.12,fuel,9,0,mobile,Hyderabad,27.62,0,0,2342.99,0
TXN0000419,USR09675,36279.3,restaurant,11,6,web,Kolkata,47.34,0,0,46226.68,0
TXN0000420,USR37393,5325.87,travel,11,1,web,Bangalore,8.12,0,0,7441.09,0
TXN0000421,USR29199,1172.58,fuel,19,2,mobile,Bangalore,47.52,0,0,1071.27,0
TXN0000422,USR26700,6914.03,pharmacy,17,5,mobile,Ahmedabad,6.61,0,1,7803.99,0
TXN0000423,USR34133,11594.32,grocery,10,2,web,Jaipur,4.9,0,0,11724.29,0
TXN0000424,USR38547,849.91,jewelry,18,4,mobile,Hyderabad,6.72,0,0,1113.56,0
TXN0000425,USR04740,3712.75,pharmacy,17,1,mobile,Surat,27.85,0,0,4074.05,0
TXN0000426,USR09365,11518.4,electronics,16,4,web,Bangalore,10.63,0,0,7986.95,0
TXN0000427,USR35633,29277.04,restaurant,18,6,mobile,Kolkata,0.53,0,0,17894.88,0
TXN0000428,USR47446,20248.19,restaurant,10,6,mobile,Kolkata,2.66,0,0,21230.15,0
TXN0000429,USR11720,6408.82,travel,13,3,POS,Mumbai,5.35,0,0,7299.29,0
TXN0000430,USR45020,2814.41,travel,11,2,mobile,Bangalore,3.19,0,1,3128.9,0
TXN0000431,USR10477,8607.27,clothing,13,4,mobile,Surat,0.18,0,0,11379.55,0
TXN0000432,USR18749,1492.48,travel,20,5,web,Surat,28.31,0,0,1975.85,0
TXN0000433,USR05881,5903.8,restaurant,17,6,web,Chennai,0.57,0,0,6363.41,0
TXN0000434,USR22977,6748.07,pharmacy,11,2,mobile,Ahmedabad,15.97,0,0,7360.02,0
TXN0000435,USR08630,14964.81,pharmacy,2,0,POS,Ahmedabad,7.7,0,0,10314.49,0
TXN0000436,USR02483,56454.83,jewelry,23,6,POS,Bangalore,174.55,0,1,9180.01,1
TXN0000437,USR25070,1873.39,grocery,8,1,web,Kolkata,13.2,0,0,2423.69,0
TXN0000438,USR35829,5242.71,travel,14,4,mobile,Pune,7.11,0,0,4223.4,0
TXN0000439,USR26565,3729.88,grocery,10,0,mobile,Mumbai,40.69,0,0,5187.64,0
TXN0000440,USR49020,11892.46,utilities,20,5,mobile,Kolkata,29.54,0,0,9551.15,0
TXN0000441,USR13011,12396.57,restaurant,22,0,POS,Jaipur,6.02,1,0,8396.41,0
TXN0000442,USR28781,1011.71,restaurant,7,3,mobile,Delhi,8.08,0,0,1222.47,0
TXN0000443,USR34311,15252.68,grocery,17,3,web,Mumbai,10.83,0,0,12227.56,0
TXN0000444,USR44705,2837.96,entertainment,13,6,mobile,Ahmedabad,24.62,0,0,2153.98,0
TXN0000445,USR10690,9316.78,grocery,8,2,web,Surat,19.17,0,0,7318.17,0
TXN0000446,USR20905,38593.01,travel,12,2,web,Jaipur,19.37,0,0,28906.47,0
TXN0000447,USR36016,6148.75,travel,17,4,POS,Mumbai,8.56,0,0,6176.79,0
TXN0000448,USR39784,21389.64,clothing,11,0,POS,Kolkata,28.87,0,0,23914.53,0
TXN0000449,USR22811,2094.79,utilities,21,5,mobile,Bangalore,5.44,0,0,2710.93,0
TXN0000450,USR05418,6010.37,grocery,12,5,mobile,Surat,8.39,0,1,5369.56,0
TXN0000451,USR15727,9907.61,travel,13,5,mobile,Ahmedabad,8.6,0,0,9988.52,0
TXN0000452,USR33030,2938.42,grocery,6,3,web,Surat,8.96,0,0,2370.03,0
TXN0000453,USR22718,1151.03,restaurant,8,6,POS,Mumbai,10.0,0,0,1449.29,0
TXN0000454,USR27496,5176.33,restaurant,9,1,web,Bangalore,39.77,0,0,4937.87,0
TXN0000455,USR35387,17131.84,clothing,5,1,web,Kolkata,85.61,0,0,11044.33,0
TXN0000456,USR04978,2911.27,jewelry,20,6,web,Surat,17.64,0,0,3099.06,0
TXN0000457,USR20312,5124.23,grocery,14,4,web,Surat,19.47,0,0,4097.08,0
TXN0000458,USR15507,3534.38,travel,18,1,mobile,Chennai,20.56,0,0,2869.78,0
TXN0000459,USR35088,5946.77,grocery,13,4,mobile,Bangalore,5.93,0,0,6164.98,0
TXN0000460,USR06118,2765.4,grocery,15,5,mobile,Jaipur,64.31,0,5,2909.15,0
TXN0000461,USR42076,542.89,fuel,7,5,mobile,Surat,10.49,0,1,409.89,0
TXN0000462,USR08192,17484.07,electronics,14,4,mobile,Surat,0.63,0,0,13078.49,0
TXN0000463,USR29875,1532.22,fuel,2,3,mobile,Pune,42.52,0,1,1705.68,0
TXN0000464,USR13035,284.28,utilities,0,0,web,Mumbai,48.17,0,0,174.96,0
TXN0000465,USR41227,1668.52,grocery,20,2,mobile,Delhi,40.17,0,2,1112.2,0
TXN0000466,USR22899,2525.6,electronics,11,6,web,Mumbai,2.4,0,0,3069.48,0
TXN0000467,USR23393,7038.37,fuel,17,2,mobile,Hyderabad,24.36,0,1,4942.94,0
TXN0000468,USR21350,6792.62,grocery,4,2,web,Jaipur,5.33,0,0,4147.61,0
TXN0000469,USR12557,39761.48,travel,4,5,mobile,Mumbai,1.56,1,3,14817.42,1
TXN0000470,USR46630,15556.19,restaurant,15,2,mobile,Hyderabad,7.05,0,0,16103.57,0
TXN0000471,USR03530,1387.3,fuel,8,1,mobile,Bangalore,32.64,0,0,1083.13,0
TXN0000472,USR18792,24665.42,utilities,20,2,mobile,Surat,27.79,0,0,27735.5,0
TXN0000473,USR13625,888.47,utilities,12,4,web,Jaipur,4.65,1,0,1096.48,0
TXN0000474,USR40486,1496.06,pharmacy,15,6,mobile,Delhi,0.72,0,2,1370.45,0
TXN0000475,USR21957,5260.63,clothing,0,1,web,Surat,2.13,0,0,7073.3,0
TXN0000476,USR24519,8477.99,utilities,3,3,mobile,Bangalore,2.74,1,0,8962.4,0
TXN0000477,USR17812,83894.54,entertainment,8,5,mobile,Mumbai,118.83,1,5,20295.97,1
TXN0000478,USR34506,2455.36,restaurant,20,2,POS,Jaipur,15.52,0,0,3392.02,0
TXN0000479,USR32465,2446.92,entertainment,17,1,mobile,Surat,31.53,0,0,3140.25,0
TXN0000480,USR37495,10588.34,restaurant,19,2,mobile,Hyderabad,3.16,1,0,13335.53,0
TXN0000481,USR46196,4344.6,travel,2,2,mobile,Chennai,2.37,1,0,4118.91,0
TXN0000482,USR22611,1337.85,restaurant,18,1,web,Delhi,14.94,0,1,847.07,0
TXN0000483,USR16231,335.12,jewelry,9,6,web,Delhi,10.27,0,0,313.43,0
TXN0000484,USR08111,8002.75,grocery,17,4,mobile,Pune,22.79,0,0,4949.4,0
TXN0000485,USR39643,4912.58,jewelry,8,2,mobile,Delhi,18.12,0,0,3059.98,0
TXN0000486,USR40506,3970.14,travel,11,3,mobile,Pune,6.01,0,0,4940.09,0
TXN0000487,USR09322,1755.71,restaurant,11,6,mobile,Chennai,6.81,0,0,1722.81,0
TXN0000488,USR01187,9848.16,grocery,9,6,web,Delhi,2.78,0,0,9511.07,0
TXN0000489,USR09202,10138.85,entertainment,19,2,web,Kolkata,6.42,0,1,12866.67,0
TXN0000490,USR43081,3140.45,restaurant,20,2,web,Kolkata,8.87,0,1,1979.57,0
TXN0000491,USR33550,3714.64,entertainment,6,1,web,Ahmedabad,8.21,0,3,4121.03,0
TXN0000492,USR41157,20840.01,pharmacy,16,0,mobile,Pune,22.32,0,0,24422.05,0
TXN0000493,USR39605,5679.88,restaurant,17,5,POS,Mumbai,19.8,0,0,4858.74,0
TXN0000494,USR15473,5050.7,restaurant,11,3,mobile,Bangalore,18.62,0,0,5570.17,0
TXN0000495,USR35662,11709.86,entertainment,17,5,mobile,Delhi,18.35,1,0,15888.35,0
TXN0000496,USR09381,7047.34,fuel,13,4,web,Kolkata,38.54,0,0,8710.38,0
TXN0000497,USR24222,3130.68,travel,17,0,web,Kolkata,7.69,0,0,2837.25,0
TXN0000498,USR31743,6377.98,travel,15,5,mobile,Delhi,35.83,0,0,4136.73,0
TXN0000499,USR25475,2133.89,clothing,12,4,web,Kolkata,6.66,0,1,1764.21,0
TXN0000500,USR47497,6171.57,restaurant,14,6,mobile,Kolkata,2.98,0,0,4055.67,0
TXN0000501,USR41430,4119.47,clothing,12,0,mobile,Kolkata,4.26,0,0,3519.03,0
TXN0000502,USR40001,4580.22,utilities,6,5,web,Hyderabad,7.74,0,0,4109.71,0
TXN0000503,USR12270,778.11,restaurant,12,3,web,Mumbai,5.64,0,0,799.1,0
TXN0000504,USR48172,1691.46,entertainment,4,5,mobile,Surat,20.68,0,0,1588.49,0
TXN0000505,USR03738,4279.04,entertainment,9,5,mobile,Kolkata,14.79,0,0,5500.72,0
TXN0000506,USR29011,14641.73,utilities,13,3,POS,Surat,13.96,0,0,15587.81,0
TXN0000507,USR17980,2277.93,fuel,16,6,mobile,Ahmedabad,53.11,0,0,2863.02,0
TXN0000508,USR31319,14595.91,jewelry,10,2,mobile,Bangalore,6.1,0,0,20349.69,0
TXN0000509,USR33026,16902.3,travel,19,2,mobile,Surat,0.52,1,0,21062.93,0
TXN0000510,USR23558,2611.36,grocery,10,6,mobile,Pune,4.81,0,0,3524.5,0
TXN0000511,USR01566,23245.55,pharmacy,8,6,mobile,Hyderabad,34.84,0,0,28589.51,0
TXN0000512,USR44838,4771.57,fuel,6,4,mobile,Surat,4.85,0,0,3482.04,0
TXN0000513,USR17713,2281.18,electronics,5,4,mobile,Jaipur,26.76,0,1,1937.36,0
TXN0000514,USR48312,1025.0,grocery,9,6,mobile,Ahmedabad,45.94,0,0,1236.56,0
TXN0000515,USR47187,10859.17,grocery,6,4,mobile,Chennai,12.01,0,0,10666.73,0
TXN0000516,USR21784,3736.44,grocery,15,2,web,Kolkata,3.65,0,0,2882.05,0
TXN0000517,USR32805,285.32,pharmacy,6,3,POS,Mumbai,25.26,0,0,270.13,0
TXN0000518,USR14831,13113.64,restaurant,7,3,mobile,Surat,13.88,0,0,9414.21,0
TXN0000519,USR45271,3421.9,pharmacy,13,5,mobile,Delhi,58.07,0,0,2704.65,0
TXN0000520,USR32689,5666.22,grocery,18,6,mobile,Bangalore,9.96,0,0,5037.07,0
TXN0000521,USR16232,874.97,electronics,19,4,mobile,Delhi,2.88,0,0,1073.99,0
TXN0000522,USR43240,9140.84,utilities,15,5,web,Delhi,13.48,0,0,10642.28,0
TXN0000523,USR20328,3942.47,grocery,11,2,mobile,Bangalore,11.72,0,1,4518.47,0
TXN0000524,USR41147,15684.05,travel,15,6,POS,Kolkata,1.27,0,0,18749.1,0
TXN0000525,USR05844,10001.7,pharmacy,9,5,web,Surat,13.53,0,0,10262.45,0
TXN0000526,USR13363,4980.12,restaurant,11,4,web,Hyderabad,5.57,1,0,4152.62,0
TXN0000527,USR15691,11935.94,grocery,9,6,web,Kolkata,7.55,0,0,10306.21,0
TXN0000528,USR20128,11882.42,restaurant,9,3,mobile,Hyderabad,31.55,0,0,7354.45,0
TXN0000529,USR39651,10882.66,fuel,12,5,mobile,Delhi,22.96,0,5,12343.34,0
TXN0000530,USR14766,7173.73,grocery,13,6,web,Kolkata,4.93,0,0,9725.59,0
TXN0000531,USR45738,8103.61,pharmacy,4,6,web,Delhi,28.67,0,0,6354.65,0
TXN0000532,USR34281,6059.33,utilities,4,5,mobile,Pune,5.53,0,0,7635.31,0
TXN0000533,USR20247,6782.13,grocery,9,0,POS,Kolkata,15.37,0,1,5776.34,0
TXN0000534,USR48209,2962.57,electronics,18,4,web,Surat,6.25,0,0,3765.75,0
TXN0000535,USR40482,9858.56,grocery,18,1,mobile,Surat,17.95,0,1,9047.89,0
TXN0000536,USR27637,17858.35,grocery,14,3,mobile,Chennai,5.54,0,0,15150.81,0
TXN0000537,USR29983,16085.99,fuel,9,4,web,Mumbai,9.78,0,0,18738.95,0
TXN0000538,USR49574,1727.56,restaurant,18,2,mobile,Ahmedabad,24.15,0,0,2119.91,0
TXN0000539,USR34409,11588.4,restaurant,21,0,web,Chennai,14.75,0,1,7399.36,0
TXN0000540,USR24352,1372.38,fuel,11,3,web,Mumbai,17.39,0,0,1495.18,0
TXN0000541,USR08938,14312.93,pharmacy,0,0,POS,Chennai,3.7,0,0,12375.41,0
TXN0000542,USR47489,3546.47,pharmacy,8,4,mobile,Hyderabad,25.23,0,0,3658.29,0
TXN0000543,USR30816,4045.27,grocery,14,4,web,Kolkata,26.24,0,0,3999.32,0
TXN0000544,USR04041,1399.3,grocery,10,0,mobile,Bangalore,31.4,0,0,1403.28,0
TXN0000545,USR13129,4643.51,grocery,17,0,mobile,Delhi,4.92,0,0,4286.96,0
TXN0000546,USR48536,13962.92,restaurant,8,2,web,Chennai,9.56,0,1,11238.94,0
TXN0000547,USR36213,5228.76,pharmacy,19,0,mobile,Jaipur,58.85,0,0,4375.74,0
TXN0000548,USR02976,11446.13,restaurant,6,3,POS,Hyderabad,3.95,1,1,11490.76,0
TXN0000549,USR43219,7069.04,electronics,21,3,web,Pune,12.14,0,4,9712.04,0
TXN0000550,USR34042,2888.16,grocery,7,0,mobile,Delhi,9.87,0,1,1982.82,0
TXN0000551,USR11136,9033.54,grocery,10,4,mobile,Surat,1.0,0,0,9119.82,0
TXN0000552,USR49267,14159.18,restaurant,8,1,mobile,Kolkata,56.72,0,0,8701.19,0
TXN0000553,USR20765,3906.71,fuel,16,6,POS,Hyderabad,29.47,0,0,5070.09,0
TXN0000554,USR47070,3698.28,grocery,14,4,web,Ahmedabad,24.07,0,1,5000.16,0
TXN0000555,USR20443,2815.6,restaurant,3,4,POS,Jaipur,18.12,0,0,3774.25,0
TXN0000556,USR03520,2317.27,utilities,21,3,mobile,Surat,15.01,0,0,2336.4,0
TXN0000557,USR36049,400.21,utilities,2,4,mobile,Delhi,10.93,0,0,314.99,0
TXN0000558,USR33807,6323.41,pharmacy,8,0,mobile,Ahmedabad,43.78,0,0,5667.29,0
TXN0000559,USR20066,2671.75,clothing,17,5,mobile,Jaipur,13.68,0,3,2826.07,0
TXN0000560,USR11147,3688.82,grocery,18,4,mobile,Bangalore,7.83,0,0,2326.02,0
TXN0000561,USR01923,2067.84,electronics,8,5,web,Delhi,15.72,0,0,2221.46,0
TXN0000562,USR13617,5160.64,restaurant,5,3,web,Mumbai,8.44,0,0,5807.05,0
TXN0000563,USR35619,11560.41,grocery,15,5,mobile,Jaipur,31.14,0,0,9703.61,0
TXN0000564,USR25665,7509.02,grocery,14,6,web,Jaipur,39.5,0,0,7242.9,0
